"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1814",517593,"Salazar, Danny","1814","100.0","0.242","0.157","0.345","0.399","0.313","0.312","0.236","94","388","88.5","12.6","2264","91.3","90.07","315","918","896","-1.2","5.73","108","153","111","150","288","316","293"
"1795",501957,"Tillman, Chris","1795","100.0","0.324","0.251","0.336","0.575","0.414","0.403","0.311","125","386","90.2","13.0","2152","86.9","86.58","143","809","986","-0.3","6.15","107","154","115","146","302","324","299"
"1760",605397,"Musgrove, Joe","1760","100.0","0.277","0.194","0.321","0.472","0.338","0.317","0.255","117","422","86.7","9.8","2367","88.2","87.27","228","895","865","-0.9","5.80","108","150","114","149","287","316","291"
"1759",592170,"Bridwell, Parker","1759","100.0","0.252","0.164","0.262","0.417","0.309","0.349","0.287","115","456","88.3","17.2","2420","88.4","87.38","172","835","924","-1.0","5.68","111","151","108","149","301","323","300"
"1752",606167,"Mejía, Adalberto","1752","100.0","0.281","0.182","0.328","0.463","0.349","0.341","0.267","110","391","87.8","13.4","2366","88.6","87.58","199","846","906","-1.0","5.90","103","148","111","144","291","312","287"
"1742",434538,"Liriano, Francisco","1742","100.0","0.279","0.175","0.331","0.454","0.354","0.337","0.256","105","377","87.4","11.2","2068","89.2","88.95","175","718","1024","-0.2","6.18","107","151","112","146","300","323","293"
"1723",543045,"Conley, Adam","1723","100.0","0.283","0.208","0.303","0.491","0.360","0.355","0.272","114","403","87.7","14.8","2216","87.4","86.00","183","823","900","-1.4","5.73","106","151","108","147","297","322","301"
"1711",475243,"Wood, Travis","1711","100.0","0.311","0.218","0.329","0.529","0.385","0.358","0.274","118","380","88.9","15.9","2043","85.9","84.36","117","821","890","-1.5","5.43","106","149","110","145","297","317","295"
"1686",518774,"Harvey, Matt","1686","100.0","0.295","0.214","0.310","0.509","0.377","0.358","0.269","110","373","87.3","10.5","2152","90.9","90.01","144","779","906","-0.9","6.03","113","151","112","146","288","309","293"
"1675",608665,"Graveman, Kendall","1675","100.0","0.280","0.162","0.313","0.442","0.334","0.344","0.280","114","407","89.2","6.1","2330","91.3","91.40","123","715","960","0.1","6.48","109","149","113","147","296","324","296"
"1666",518516,"Bumgarner, Madison","1666","100.0","0.238","0.189","0.274","0.427","0.295","0.301","0.247","101","424","88.4","15.2","2172","87.0","86.66","183","853","813","-0.3","6.27","107","148","110","146","295","315","298"
"1641",607625,"Lugo, Seth","1641","100.0","0.284","0.162","0.327","0.445","0.327","0.323","0.267","114","402","87.0","12.4","2336","87.0","86.40","159","777","864","-0.6","6.21","113","150","111","148","287","309","294"
"1610",656546,"Hoffman, Jeff","1610","100.0","0.273","0.216","0.307","0.490","0.351","0.326","0.246","106","388","87.7","11.4","2467","89.7","90.08","141","729","881","0.4","6.51","111","153","112","147","304","322","305"
"1581",605254,"Gossett, Daniel","1581","100.0","0.306","0.243","0.330","0.549","0.380","0.378","0.308","116","379","87.9","11.1","2288","87.2","87.25","152","728","853","0.1","6.20","109","149","114","148","292","319","296"
"1575",456701,"Bailey, Homer","1575","100.0","0.309","0.176","0.352","0.485","0.375","0.366","0.300","112","363","87.5","9.1","1858","90.1","90.29","162","740","835","0.2","6.45","117","150","111","148","300","306","286"
"1561",554430,"Wheeler, Zack","1561","100.0","0.284","0.181","0.332","0.465","0.355","0.334","0.255","97","342","87.4","8.6","2344","90.8","91.82","158","726","835","1.0","6.85","114","151","114","147","289","310","298"
"1553",501381,"Pineda, Michael","1553","100.0","0.269","0.193","0.302","0.462","0.325","0.308","0.254","103","383","87.1","6.1","2066","89.9","89.80","204","777","774","-0.1","6.38","107","151","111","146","298","326","287"
"1531",450729,"Fister, Doug","1531","100.0","0.254","0.143","0.305","0.397","0.312","0.313","0.246","87","343","86.1","6.8","2033","85.7","86.07","124","642","889","0.4","6.44","111","149","113","145","284","327","291"
"1525",596001,"Junis, Jakob","1525","100.0","0.264","0.175","0.297","0.440","0.325","0.341","0.267","101","382","89.5","15.2","2041","86.6","85.84","151","692","833","-0.8","5.82","115","155","110","146","300","318","302"
"1523",502239,"Cahill, Trevor","1523","100.0","0.275","0.208","0.329","0.483","0.364","0.319","0.235","91","331","86.2","3.7","2188","86.3","85.67","174","653","870","-0.6","5.95","108","151","113","146","295","316","299"
"1516",450172,"Vólquez, Edinson","1516","100.0","0.236","0.142","0.283","0.378","0.313","0.336","0.250","78","331","86.9","9.1","2102","88.7","89.11","145","650","866","0.4","6.65","107","151","108","149","292","317","293"
"1510",643410,"Leiter Jr., Mark","1510","100.0","0.254","0.206","0.283","0.460","0.333","0.337","0.262","90","354","85.8","7.2","1736","86.9","87.10","141","663","847","0.2","6.47","109","151","108","148","291","315","288"
"1498",607219,"Romano, Sal","1498","100.0","0.275","0.175","0.322","0.450","0.340","0.301","0.237","91","331","87.1","7.5","2128","92.3","91.94","144","656","841","-0.4","6.09","116","150","109","147","302","305","284"
"1484",622491,"Castillo, Luis","1484","100.0","0.202","0.158","0.251","0.360","0.276","0.261","0.196","64","317","85.7","6.2","2148","93.1","91.92","200","710","773","-1.2","5.69","118","150","110","147","300","307","286"
"1464",596112,"Stephenson, Robert","1464","100.0","0.256","0.189","0.307","0.445","0.344","0.348","0.250","81","317","89.2","14.6","2274","89.3","88.44","197","677","785","-0.9","5.95","114","149","112","147","297","304","283"
"1447",435221,"McCarthy, Brandon","1447","100.0","0.256","0.098","0.308","0.354","0.292","0.293","0.254","89","347","85.2","13.4","2330","89.7","88.78","131","687","760","-0.9","5.75","112","153","112","145","295","320","295"
"1445",607188,"Faria, Jake","1445","100.0","0.225","0.152","0.267","0.377","0.294","0.306","0.234","71","316","87.5","17.8","1941","87.1","86.02","193","670","772","-1.1","5.73","113","151","114","145","302","326","297"
"1441",542882,"Andriese, Matt","1441","100.0","0.264","0.205","0.296","0.469","0.338","0.334","0.261","90","341","89.3","12.8","2356","87.9","86.25","171","696","744","-1.6","5.58","114","151","114","147","299","327","296"
"1411",594902,"Lively, Ben","1411","100.0","0.269","0.215","0.282","0.484","0.343","0.327","0.251","90","335","85.2","16.4","1943","86.5","87.12","117","669","742","0.6","6.71","110","150","107","149","289","314","290"
"1404",542881,"Anderson, Tyler","1404","100.0","0.269","0.226","0.310","0.495","0.346","0.311","0.238","88","327","85.7","10.7","2149","88.1","87.60","174","703","701","-0.5","5.97","109","151","112","145","306","321","298"
"1394",572140,"Skaggs, Tyler","1394","100.0","0.274","0.176","0.318","0.450","0.339","0.335","0.261","90","329","87.6","15.4","2342","86.3","85.77","120","603","791","-0.5","6.13","110","149","110","147","309","323","296"
"1382",433587,"Hernández, Félix","1382","100.0","0.258","0.210","0.289","0.468","0.337","0.358","0.271","86","333","87.1","9.5","2104","86.7","86.75","141","652","730","0.1","6.27","109","154","111","149","288","313","289"
"1366",547179,"Lorenzen, Michael","1366","100.0","0.244","0.128","0.297","0.372","0.300","0.296","0.234","78","320","85.0","4.2","2324","92.6","91.68","153","632","733","-0.9","5.84","115","148","111","146","296","305","284"
"1359",608349,"Knebel, Corey","1359","100.0","0.180","0.097","0.311","0.277","0.254","0.249","0.167","48","267","86.4","15.5","2485","92.6","92.23","209","596","763","-0.4","6.27","111","153","115","150","302","315","294"
"1347",433589,"Petit, Yusmeiro","1347","100.0","0.207","0.114","0.268","0.321","0.243","0.258","0.210","69","333","86.8","21.7","2131","85.1","86.73","157","651","695","1.6","7.04","111","152","109","149","302","324","298"
"1333",643493,"Pruitt, Austin","1333","100.0","0.300","0.175","0.346","0.475","0.352","0.321","0.262","103","343","88.2","9.9","2430","87.9","86.19","140","629","702","-1.7","5.38","114","150","115","145","298","324","298"
"1326",571710,"Givens, Mychal","1326","100.0","0.200","0.140","0.251","0.340","0.270","0.289","0.216","57","285","86.7","13.8","2348","93.0","92.39","173","638","687","-0.6","5.99","109","153","117","146","300","323","296"
"1322",456167,"Griffin, A.J.","1322","100.0","0.253","0.273","0.251","0.527","0.356","0.323","0.229","76","300","86.7","23.6","2300","79.8","79.84","121","601","721","0.0","6.57","109","150","112","148","294","327","297"
"1302",429719,"Jackson, Edwin","1302","100.0","0.284","0.264","0.292","0.548","0.370","0.344","0.257","86","303","86.9","16.9","2254","90.1","89.98","139","608","694","-0.1","6.28","110","153","114","148","296","311","297"
"1285",489334,"Stammen, Craig","1285","100.0","0.229","0.155","0.265","0.384","0.294","0.296","0.230","68","297","86.6","6.9","2151","88.7","88.59","157","593","692","-0.1","6.50","105","150","115","147","295","314","297"
"1283",608718,"Suter, Brent","1283","100.0","0.263","0.124","0.307","0.387","0.302","0.301","0.259","83","315","84.0","11.1","2107","83.1","83.93","132","619","664","0.8","6.76","107","153","113","150","303","309","287"
"1283",502028,"Wood, Blake","1283","100.0","0.286","0.136","0.369","0.422","0.334","0.298","0.246","84","294","86.9","5.9","2240","92.8","92.32","159","557","724","-0.5","6.03","114","148","111","147","295","305","285"
"1282",543408,"Koehler, Tom","1282","100.0","0.288","0.219","0.318","0.507","0.375","0.352","0.266","83","288","89.0","13.3","2191","88.0","85.96","117","546","736","-2.0","5.35","106","149","110","148","292","319","293"
"1275",572193,"Tepera, Ryan","1275","100.0","0.205","0.126","0.262","0.331","0.277","0.289","0.216","57","278","85.1","14.5","2357","92.3","91.97","181","626","647","-0.3","6.19","111","151","113","147","297","323","295"
"1270",606965,"Devenski, Chris","1270","100.0","0.174","0.167","0.220","0.341","0.251","0.253","0.182","50","287","85.8","17.2","2032","87.3","86.10","226","624","646","-1.2","5.57","109","149","112","149","288","318","293"
"1269",592826,"Velasquez, Vince","1269","100.0","0.270","0.226","0.306","0.496","0.360","0.359","0.272","74","274","89.1","12.9","2282","90.6","90.74","128","618","651","0.1","6.48","109","152","110","149","290","317","290"
"1264",533167,"Shoemaker, Matt","1264","100.0","0.251","0.213","0.279","0.464","0.336","0.337","0.242","73","291","88.5","15.1","1886","87.6","87.13","157","623","641","-0.5","6.12","109","154","108","149","301","325","297"
"1259",543475,"Lyles, Jordan","1259","100.0","0.325","0.244","0.356","0.569","0.398","0.348","0.284","96","295","87.3","7.0","2246","90.5","90.44","129","597","662","-0.1","6.48","111","152","117","147","302","320","303"
"1259",461872,"Swarzak, Anthony","1259","100.0","0.211","0.113","0.287","0.324","0.255","0.241","0.192","58","275","87.5","15.4","2402","90.8","90.13","196","632","627","-0.7","5.89","109","152","111","148","300","312","292"
"1253",456034,"Price, David","1253","100.0","0.226","0.132","0.278","0.359","0.285","0.302","0.230","65","287","86.3","13.1","2110","91.0","90.24","162","628","625","-0.8","5.91","108","149","112","147","289","329","290"
"1248",448614,"Torres, Carlos","1248","100.0","0.279","0.150","0.312","0.429","0.339","0.326","0.257","78","280","85.0","10.2","2364","91.2","90.41","130","614","634","-0.8","5.96","109","153","115","149","301","311","289"
"1238",474699,"Worley, Vance","1238","100.0","0.339","0.195","0.381","0.534","0.396","0.359","0.296","99","292","88.1","8.0","2176","88.2","86.59","77","557","681","-1.6","5.46","108","150","108","149","295","320","299"
"1238",448855,"Guerra, Junior","1238","100.0","0.230","0.242","0.238","0.472","0.350","0.360","0.258","61","265","87.8","19.0","1967","88.7","88.48","145","541","697","-0.2","6.22","108","153","114","150","301","310","287"
"1236",502327,"Santiago, Héctor","1236","100.0","0.255","0.186","0.263","0.442","0.338","0.378","0.271","70","274","90.2","22.4","2129","86.9","85.33","100","566","670","-1.6","5.53","103","148","112","145","293","312","286"
"1236",607237,"Garrett, Amir","1236","100.0","0.269","0.305","0.266","0.575","0.388","0.366","0.271","74","275","89.3","12.8","1819","87.2","87.23","111","565","671","0.0","6.34","112","150","110","147","299","307","280"
"1232",593576,"Neris, Héctor","1232","100.0","0.239","0.137","0.307","0.375","0.298","0.302","0.221","68","285","87.1","16.9","1993","90.7","89.25","219","652","580","-1.5","5.69","110","151","109","148","294","318","292"
"1232",628452,"Iglesias, Raisel","1232","100.0","0.207","0.091","0.289","0.297","0.256","0.263","0.208","57","276","86.1","12.3","2329","91.8","90.96","186","614","618","-0.8","5.98","117","149","112","148","296","306","286"
"1228",606930,"Barnes, Jacob","1228","100.0","0.215","0.143","0.272","0.358","0.287","0.274","0.205","57","265","85.6","5.9","2371","94.0","94.65","203","600","628","0.7","6.70","109","153","114","150","302","314","290"
"1227",504379,"Nicasio, Juan","1227","100.0","0.217","0.116","0.279","0.333","0.265","0.274","0.226","58","267","87.3","11.5","2046","93.4","92.57","148","630","596","-0.8","5.96","110","149","113","148","299","318","299"
"1220",607192,"Glasnow, Tyler","1220","100.0","0.319","0.256","0.366","0.575","0.418","0.371","0.274","81","254","87.8","13.5","2220","90.3","92.50","104","513","706","2.2","7.49","107","149","112","149","302","320","298"
"1209",534910,"Hahn, Jesse","1209","100.0","0.283","0.120","0.332","0.402","0.324","0.312","0.246","78","276","88.2","10.0","2358","88.8","88.38","95","530","678","-0.4","6.18","107","149","111","146","295","327","298"
"1208",543766,"Shaw, Bryan","1208","100.0","0.247","0.108","0.313","0.354","0.281","0.253","0.221","71","288","84.9","3.7","2463","92.9","91.59","157","614","594","-1.3","5.47","106","150","111","147","289","312","290"
"1204",598264,"Barnes, Matt","1204","100.0","0.224","0.130","0.299","0.354","0.287","0.276","0.210","57","254","86.3","8.7","2181","89.7","89.89","159","527","676","0.2","6.51","112","149","114","146","284","325","290"
"1204",605452,"Ross, Joe","1204","100.0","0.297","0.226","0.340","0.524","0.364","0.339","0.277","88","296","87.4","13.3","1900","88.5","88.48","132","570","634","0.0","6.35","110","152","114","149","293","309","294"
"1202",543734,"Rusin, Chris","1202","100.0","0.240","0.118","0.280","0.358","0.278","0.278","0.232","75","313","85.7","3.1","2180","88.4","86.98","160","606","596","-1.4","5.37","109","152","112","145","302","319","301"
"1201",543272,"Hand, Brad","1201","100.0","0.191","0.128","0.265","0.319","0.255","0.251","0.192","54","282","85.7","11.7","2547","87.6","84.74","168","546","655","-2.9","4.81","104","148","110","146","296","315","296"
"1194",595014,"Treinen, Blake","1194","100.0","0.274","0.123","0.344","0.397","0.317","0.301","0.252","80","292","86.8","2.7","2311","94.5","92.92","165","585","609","-1.6","5.45","108","148","113","147","295","315","295"
"1192",501985,"Minor, Mike","1192","100.0","0.204","0.118","0.277","0.321","0.252","0.233","0.184","57","280","85.4","16.3","2580","90.6","89.82","162","595","597","-0.8","5.69","113","153","110","144","297","319","302"
"1188",592665,"Reed, Addison","1188","100.0","0.226","0.164","0.267","0.390","0.275","0.298","0.246","65","287","87.6","15.7","2135","90.0","90.50","172","667","521","0.5","6.62","114","151","114","146","291","320","299"
"1187",518445,"Bell, Chad","1187","100.0","0.313","0.201","0.363","0.514","0.384","0.372","0.290","81","259","88.3","8.9","2050","89.3","89.36","115","547","640","0.1","6.33","107","150","112","146","298","329","293"
"1181",607074,"Rodón, Carlos","1181","100.0","0.246","0.192","0.299","0.438","0.331","0.320","0.245","64","260","89.2","11.7","2145","89.9","89.13","132","520","661","-0.8","5.82","108","151","108","144","294","307","289"
"1179",548389,"Stripling, Ross","1179","100.0","0.246","0.154","0.296","0.400","0.290","0.276","0.234","69","280","86.2","9.9","2329","88.4","87.01","142","554","624","-1.4","5.54","113","152","110","146","297","322","297"
"1176",430661,"McGowan, Dustin","1176","100.0","0.262","0.194","0.291","0.456","0.328","0.344","0.268","77","294","88.1","7.3","2194","91.0","91.34","140","576","600","0.3","6.60","108","150","109","147","295","319","295"
"1175",542960,"Brach, Brad","1175","100.0","0.208","0.131","0.257","0.339","0.270","0.296","0.224","51","245","86.3","12.0","2292","91.8","90.26","151","575","600","-1.5","5.51","108","153","116","146","299","325","297"
"1174",520980,"Báez, Pedro","1174","100.0","0.225","0.193","0.267","0.418","0.311","0.308","0.235","56","249","86.8","17.6","2125","94.6","94.02","200","634","540","-0.6","5.96","112","152","110","146","299","323","298"
"1171",502212,"Bibens-Dirkx, Austin","1171","100.0","0.270","0.208","0.268","0.478","0.340","0.361","0.284","74","274","87.1","14.3","2140","86.9","85.97","110","531","640","-0.9","5.76","106","151","112","148","295","325","296"
"1170",571927,"Matz, Steven","1170","100.0","0.305","0.199","0.333","0.504","0.363","0.345","0.284","83","272","88.2","8.8","2168","88.1","88.38","93","518","652","0.3","6.46","115","150","110","148","293","313","297"
"1169",543208,"Gaviglio, Sam","1169","100.0","0.270","0.242","0.275","0.512","0.356","0.355","0.280","76","281","88.0","8.7","2055","85.9","86.11","91","516","652","0.2","6.37","111","153","108","148","294","317","293"
"1169",543542,"Meyer, Alex","1169","100.0","0.197","0.127","0.256","0.324","0.293","0.317","0.225","48","244","86.9","10.0","2392","91.4","92.10","130","466","703","0.7","6.84","109","152","106","149","297","321","301"
"1167",553878,"Vázquez, Felipe","1167","100.0","0.171","0.065","0.234","0.236","0.215","0.243","0.191","47","275","84.6","7.2","2413","93.6","92.65","191","599","568","-1.0","5.83","112","150","112","148","305","319","296"
"1165",592102,"Allen, Cody","1165","100.0","0.221","0.143","0.306","0.364","0.283","0.265","0.194","57","258","86.4","19.3","2556","89.8","89.43","184","538","627","-0.4","6.24","108","152","111","149","290","315","293"
"1164",521230,"Hendriks, Liam","1164","100.0","0.229","0.141","0.303","0.369","0.288","0.296","0.222","57","249","88.9","12.8","2179","92.6","92.60","160","587","577","0.0","6.44","110","149","114","147","295","324","296"
"1159",592229,"Covey, Dylan","1159","100.0","0.305","0.290","0.297","0.596","0.408","0.391","0.298","83","272","89.6","8.9","2051","88.9","88.34","81","501","658","-0.6","5.88","110","151","109","147","293","310","290"
"1159",276520,"Arroyo, Bronson","1159","100.0","0.320","0.333","0.311","0.653","0.417","0.359","0.283","94","294","88.6","19.8","2118","77.5","75.79","98","565","594","-1.7","5.41","114","149","110","147","292","306","278"
"1159",607457,"Barraclough, Kyle","1159","100.0","0.222","0.088","0.296","0.310","0.285","0.283","0.207","53","239","85.4","10.6","2410","88.5","87.15","151","486","673","-1.3","5.88","107","150","107","148","295","321","297"
"1158",605151,"Bradley, Archie","1158","100.0","0.207","0.094","0.277","0.301","0.248","0.276","0.228","55","266","88.3","7.5","2291","93.1","92.21","127","546","612","-0.9","6.24","111","154","114","149","303","325","302"
"1152",571476,"Beck, Chris","1152","100.0","0.290","0.258","0.289","0.548","0.386","0.375","0.284","73","252","88.6","14.1","2085","91.5","91.88","95","527","625","0.4","6.52","111","149","112","145","294","309","290"
"1148",518886,"Kimbrel, Craig","1148","100.0","0.140","0.102","0.262","0.243","0.199","0.236","0.163","33","235","91.9","18.8","2479","94.9","94.71","239","560","588","-0.2","6.32","115","151","116","146","286","328","294"
"1144",502026,"Jeffress, Jeremy","1144","100.0","0.284","0.175","0.320","0.459","0.354","0.316","0.241","73","257","84.2","3.3","2025","91.0","91.21","124","523","621","0.2","6.37","108","150","113","147","299","320","292"
"1141",643338,"Green, Chad","1141","100.0","0.147","0.095","0.240","0.242","0.203","0.244","0.180","34","231","90.0","21.1","2398","93.0","92.49","188","520","621","-0.5","6.29","108","153","114","145","296","320","289"
"1132",623149,"Sewald, Paul","1132","100.0","0.237","0.167","0.292","0.404","0.300","0.299","0.234","58","245","88.3","17.7","2305","88.3","87.64","139","538","594","-0.7","6.08","116","151","112","147","290","310","298"
"1132",592222,"Claudio, Alex","1132","100.0","0.235","0.083","0.270","0.318","0.253","0.257","0.236","71","302","85.6","0.7","2092","80.7","79.43","121","565","567","-1.3","5.73","104","149","109","146","295","326","295"
"1130",621242,"Díaz, Edwin","1130","100.0","0.183","0.150","0.238","0.333","0.272","0.251","0.171","44","240","87.2","18.5","2303","94.4","94.76","191","560","569","0.4","6.51","110","153","108","149","294","317","296"
"1130",458677,"Wilson, Justin","1130","100.0","0.190","0.137","0.276","0.327","0.281","0.270","0.183","40","211","86.6","19.3","2436","93.8","92.93","150","518","612","-0.9","5.85","110","151","109","147","297","321","292"
"1129",605218,"Edwards Jr., Carl","1129","100.0","0.134","0.097","0.195","0.230","0.238","0.265","0.168","29","217","82.3","12.1","2623","91.0","91.47","181","512","617","0.5","6.54","113","152","108","150","293","316","296"
"1126",608648,"Duffey, Tyler","1126","100.0","0.275","0.129","0.327","0.404","0.304","0.324","0.262","79","287","89.1","7.1","2322","88.0","87.69","133","558","568","-0.3","6.31","105","147","111","145","290","314","290"
"1121",503449,"Peralta, Wily","1121","100.0","0.315","0.237","0.364","0.552","0.396","0.350","0.268","73","232","87.5","11.5","1946","91.0","89.95","103","485","636","-1.0","5.72","108","153","113","149","301","318","290"
"1113",592390,"Hembree, Heath","1113","100.0","0.289","0.177","0.363","0.466","0.342","0.319","0.251","72","249","88.1","13.9","2440","91.7","91.21","167","562","551","-0.5","6.35","109","149","113","147","283","325","289"
"1113",461325,"Clippard, Tyler","1113","100.0","0.209","0.196","0.253","0.404","0.305","0.295","0.206","47","225","86.0","19.9","2127","84.2","83.71","165","537","576","-0.5","6.01","107","148","112","146","294","318","290"
"1110",445213,"Kintzler, Brandon","1110","100.0","0.248","0.094","0.272","0.342","0.276","0.298","0.251","66","266","85.4","5.1","2029","92.4","92.43","67","507","603","0.0","6.39","108","148","111","146","289","314","292"
"1106",592879,"Wojciechowski, Asher","1106","100.0","0.287","0.263","0.333","0.551","0.374","0.317","0.238","71","247","87.7","23.9","2069","88.6","88.58","125","548","557","0.0","6.40","115","149","111","147","296","307","287"
"1106",476454,"Betances, Dellin","1106","100.0","0.141","0.073","0.255","0.215","0.267","0.260","0.126","29","205","84.4","10.6","2627","90.9","90.03","146","382","724","-0.9","6.18","109","151","113","144","297","321","288"
"1104",573109,"Ramos, AJ","1104","100.0","0.223","0.141","0.296","0.364","0.307","0.300","0.208","49","220","85.8","14.0","2287","85.4","83.97","137","442","662","-1.4","5.60","111","151","110","149","295","320","299"
"1103",502032,"Norris, Bud","1103","100.0","0.236","0.135","0.310","0.371","0.301","0.297","0.232","56","237","88.7","11.5","2493","90.8","90.11","153","510","592","-0.7","5.99","110","153","109","147","301","323","299"
"1101",543339,"Hudson, Daniel","1101","100.0","0.248","0.161","0.314","0.409","0.331","0.315","0.235","57","230","85.1","13.3","2440","91.8","91.39","140","502","598","-0.4","6.07","110","150","113","149","302","319","299"
"1098",488748,"Buchter, Ryan","1098","100.0","0.187","0.179","0.209","0.366","0.277","0.259","0.179","44","235","84.4","23.0","2257","91.0","91.51","130","547","551","0.5","6.57","106","152","112","145","297","317","299"
"1088",599683,"Saupold, Warwick","1088","100.0","0.267","0.150","0.291","0.417","0.334","0.340","0.258","64","240","87.6","13.5","2232","89.7","88.94","91","496","591","-0.8","5.88","108","150","110","146","299","329","292"
"1084",592811,"Triggs, Andrew","1084","100.0","0.266","0.145","0.295","0.410","0.316","0.316","0.255","68","256","88.6","8.5","2470","83.6","82.89","115","467","614","-0.7","5.96","109","150","110","146","293","327","297"
"1082",608678,"Leone, Dominic","1082","100.0","0.202","0.158","0.266","0.360","0.264","0.263","0.196","51","253","86.5","15.2","2346","91.3","91.23","173","527","555","-0.1","6.28","111","151","111","147","298","323","293"
"1080",543521,"McHugh, Collin","1080","100.0","0.253","0.171","0.313","0.424","0.322","0.317","0.246","62","245","87.8","17.4","2428","84.7","84.48","142","513","567","-0.2","6.24","107","150","117","149","291","320","299"
"1077",572888,"Greene, Shane","1077","100.0","0.205","0.115","0.265","0.320","0.278","0.310","0.229","50","244","87.7","11.0","2449","90.4","89.10","105","454","623","-1.3","5.54","109","151","111","146","297","327","293"
"1075",571787,"Holmberg, David","1075","100.0","0.275","0.236","0.273","0.511","0.374","0.394","0.296","63","229","86.8","12.0","1980","83.1","83.73","77","435","640","0.6","6.66","109","151","110","144","292","309","293"
"1071",600526,"Torres, José","1071","100.0","0.244","0.213","0.270","0.457","0.317","0.298","0.229","63","258","89.6","16.7","2094","92.2","92.97","129","539","531","0.8","6.87","105","149","112","145","297","315","296"
"1069",594742,"Asher, Alec","1069","100.0","0.263","0.185","0.288","0.448","0.339","0.326","0.249","61","232","86.6","15.9","2399","87.7","87.39","98","463","606","-0.3","6.20","106","154","117","147","301","325","300"
"1069",518715,"Gearrin, Cory","1069","100.0","0.208","0.113","0.264","0.321","0.286","0.285","0.213","50","240","86.8","9.5","2384","88.6","87.52","134","472","597","-1.1","5.78","112","148","110","147","293","314","294"
"1068",453284,"Parker, Blake","1068","100.0","0.172","0.129","0.231","0.302","0.228","0.263","0.199","40","232","87.1","9.6","1853","88.8","88.52","161","506","561","-0.3","6.54","112","152","108","149","300","324","299"
"1068",453281,"LeBlanc, Wade","1068","100.0","0.243","0.183","0.270","0.426","0.304","0.334","0.279","64","263","86.4","11.4","1807","83.0","83.19","110","493","575","0.2","6.43","111","151","113","149","305","320","299"
"1063",592130,"Barnes, Danny","1063","100.0","0.200","0.171","0.222","0.371","0.279","0.270","0.198","48","240","88.0","21.7","2044","88.1","86.95","131","517","546","-1.2","5.67","110","151","113","147","300","323","293"
"1060",451584,"Davis, Wade","1060","100.0","0.186","0.124","0.264","0.310","0.269","0.289","0.203","39","210","85.1","13.8","2447","90.8","89.73","171","505","555","-1.1","6.02","117","153","108","150","297","317","298"
"1059",518397,"Alexander, Scott","1059","100.0","0.246","0.079","0.307","0.325","0.288","0.290","0.229","62","252","86.6","-4.4","2220","92.8","92.43","151","524","535","-0.4","5.88","113","152","108","143","294","315","296"
"1057",519294,"Smoker, Josh","1057","100.0","0.282","0.203","0.355","0.485","0.358","0.320","0.240","64","227","86.9","12.1","2131","89.1","87.78","144","480","577","-1.3","5.64","113","150","113","146","288","310","298"
"1052",493603,"Ottavino, Adam","1052","100.0","0.244","0.168","0.310","0.411","0.343","0.325","0.219","48","197","85.4","12.6","2525","88.2","88.23","105","372","680","0.0","6.39","110","149","111","143","302","320","298"
"1050",517414,"Delgado, Randall","1050","100.0","0.251","0.155","0.309","0.406","0.296","0.293","0.239","60","239","87.1","10.9","2205","90.6","90.00","139","512","538","-0.6","6.08","111","155","114","152","304","322","304"
"1049",543118,"Drake, Oliver","1049","100.0","0.283","0.170","0.368","0.453","0.344","0.330","0.272","63","223","87.8","7.6","1647","87.7","87.51","134","491","558","-0.2","6.25","113","155","116","151","300","313","291"
"1046",596133,"Weaver, Luke","1046","100.0","0.254","0.138","0.338","0.392","0.301","0.285","0.232","59","232","86.3","7.7","2044","89.2","88.36","114","488","558","-0.8","5.88","114","148","110","147","287","312","295"
"1042",608717,"Stratton, Chris","1042","100.0","0.266","0.126","0.320","0.392","0.323","0.329","0.263","59","222","86.3","10.9","2567","87.5","87.58","103","468","574","0.1","6.32","111","149","110","149","293","316","299"
"1040",543359,"Jennings, Dan","1040","100.0","0.227","0.120","0.257","0.348","0.286","0.311","0.243","53","233","84.7","2.3","2379","87.7","87.26","93","449","591","-0.4","5.95","112","150","110","145","294","314","294"
"1038",477569,"Salas, Fernando","1038","100.0","0.293","0.148","0.347","0.441","0.326","0.315","0.252","67","229","89.0","11.8","2116","88.9","88.28","145","546","492","-0.6","6.06","113","148","111","145","293","312","296"
"1035",501817,"Barnette, Tony","1035","100.0","0.288","0.171","0.348","0.459","0.338","0.303","0.251","64","222","86.8","13.3","2464","88.2","88.61","150","506","529","0.4","6.43","105","148","111","146","294","323","290"
"1033",612434,"Castro, Miguel","1033","100.0","0.224","0.152","0.231","0.376","0.291","0.315","0.248","53","237","85.5","8.0","2348","91.4","90.84","108","478","555","-0.6","6.06","108","153","116","144","298","323","297"
"1032",488846,"Duensing, Brian","1032","100.0","0.246","0.123","0.308","0.369","0.292","0.271","0.221","58","236","85.5","9.8","2185","85.9","85.39","118","462","569","-0.5","6.05","114","153","111","150","292","316","295"
